#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Mito_align_cleaned_outgroups" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Mito_align_cleaned_outgroups" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Mito_align_cleaned_outgroups" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Mito_align_cleaned_outgroups" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:Mito_align_cleaned_outgroups" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:Mito_align_cleaned_outgroups" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:Mito_align_cleaned_outgroups" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.1" name="distr">
#                <alpha id="Function$Constant.5" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.6" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:Mito_align_cleaned_outgroups" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:Mito_align_cleaned_outgroups" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:Mito_align_cleaned_outgroups" modelIndicator="@BMT_ModelIndicator.s:Mito_align_cleaned_outgroups" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:Mito_align_cleaned_outgroups" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:Mito_align_cleaned_outgroups" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:Mito_align_cleaned_outgroups" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:Mito_align_cleaned_outgroups" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:Mito_align_cleaned_outgroups" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:Mito_align_cleaned_outgroupsx" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:Mito_align_cleaned_outgroups" name="distribution" x="@BMT_frequencies.s:Mito_align_cleaned_outgroups">
#            <distr id="Dirichlet.1" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.7" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:Mito_align_cleaned_outgroups" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:Mito_align_cleaned_outgroups" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:Mito_align_cleaned_outgroups" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Mito_align_cleaned_outgroups" name="distribution" x="@birthRate.t:Mito_align_cleaned_outgroups">
#            <Uniform id="Uniform.6" name="distr" upper="100.0"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Mito_align_cleaned_outgroups" id="treeLikelihood.Mito_align_cleaned_outgroups" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Mito_align_cleaned_outgroups">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:Mito_align_cleaned_outgroups" hasInvariantSites="@hasInvariableSites.s:Mito_align_cleaned_outgroups" id="BEASTModelTest.s:Mito_align_cleaned_outgroups" proportionInvariant="@BMT_ProportionInvariable.s:Mito_align_cleaned_outgroups" shape="@BMT_gammaShape.s:Mito_align_cleaned_outgroups" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:Mito_align_cleaned_outgroups">
#                <parameter id="BMT_mutationRate.s:Mito_align_cleaned_outgroups" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Mito_align_cleaned_outgroups" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Mito_align_cleaned_outgroups" lower="2.48E-9" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="3.67E-9">3.07E-9</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4	BMT_mutationRate	YuleModel	birthRate
650000	-49735.21981135466	-47383.82452500928	-2351.395286345383	-47383.82452500928	4.8013789525136515E7	2.288597844958741E8	0.13966840424550597	3.675348445577673	0.363248544833792	0.13966840424550597	1.3188176562637322	0.363248544833792	123143	15	0.9750324632903845	0.45737741103538454	1	1	0.45737741103538454	0.9750324632903845	0	0.19964058239259633	0.057511540643419484	0.19044466141914201	0.552403215544842	1.0	-2342.5971361885227	6.743259548377297E-7
700000	-49724.77823648299	-47368.12281076299	-2356.6554257200046	-47368.12281076299	4.907148474314699E7	2.3568055668891153E8	0.12500751813204072	4.003654855107637	0.37326239859312416	0.12500751813204072	1.0384912307795515	0.3345764792556064	123145	16	1.1817202185591509	0.47303314236311456	1	1	0.47303314236311456	1.1817202185591509	0	0.19645386551713143	0.06183354154830331	0.18443490810489271	0.5572776848296724	1.0	-2347.238487244662	6.280688019373061E-7
750000	-49733.59967545348	-47375.13599333757	-2358.4636821159042	-47375.13599333757	5.006047850566636E7	2.3912585242826605E8	0.13449993992933976	3.8242098780380736	0.351352985810306	0.13449993992933976	1.2040842704826356	0.351352985810306	123143	15	1.1212024955902677	0.4889625350496624	1	1	0.4889625350496624	1.1212024955902677	0	0.19935538567046265	0.06183354154830331	0.18779207140882617	0.5510190013724078	1.0	-2349.354874118496	6.423889176827631E-7
800000	-49754.641076775966	-47388.31167310795	-2366.329403668019	-47388.31167310795	5.3978158717495866E7	2.5153384473873448E8	0.15173103146879116	3.804031092565755	0.3304996228950091	0.15173103146879116	1.2315075987066468	0.3304996228950091	123143	15	1.038274970388219	0.4955605613621833	1	1	0.4955605613621833	1.038274970388219	0	0.19286287400339558	0.06183354154830331	0.19144293522158876	0.5538606492267123	1.0	-2357.2636514193373	6.366062603855689E-7
850000	-49743.175397274565	-47382.19362111021	-2360.9817761643567	-47382.19362111021	5.229294260667294E7	2.418172456832194E8	0.11773201848929152	3.828957285587273	0.3402489034044153	0.11773201848929152	1.2550808706253167	0.3402489034044153	123143	15	1.205325944239809	0.4955605613621833	1	1	0.4955605613621833	1.205325944239809	0	0.19638292796295592	0.057468657814025895	0.18704394932588944	0.5591044648971287	1.0	-2351.7558051544734	5.789477645658787E-7
900000	-49738.8609557042	-47380.01229580025	-2358.848659903953	-47380.01229580025	5.002974541579416E7	2.3904359041425982E8	0.15992265494106062	3.6712267634541593	0.3704352288424832	0.15992265494106062	1.3274122158220816	0.3110804819991572	123145	16	1.1573741981705068	0.4967067005086696	1	1	0.4967067005086696	1.1573741981705068	0	0.19320039918232343	0.057468657814025895	0.19052928196424068	0.55880166103941	1.0	-2349.3017596672194	6.428370968580391E-7
950000	-49752.39874426938	-47392.45048531572	-2359.948258953666	-47392.45048531572	5.1028740706052825E7	2.3926654596468776E8	0.09630819406388941	3.8495383287629275	0.4001858645282882	0.09630819406388941	1.2079540838745824	0.34970533470642645	123145	16	1.680010017195264	0.5410011233048938	1	1	0.5410011233048938	1.680010017195264	0	0.1912505937865209	0.0612913703270986	0.1919758814221785	0.5554821544642019	1.0	-2349.588514244828	6.162419022070594E-7
1000000	-49722.9971819589	-47364.39060263098	-2358.606579327916	-47364.39060263098	5.179608977527562E7	2.381972304062755E8	0.14499293042364786	3.73888616409708	0.35450849071649954	0.14928932104645537	1.2578146029998223	0.35450849071649954	123453	28	1.225126605778725	0.5096317423148021	1	1	0.5096317423148021	1.225126605778725	0	0.19330977228013738	0.0612913703270986	0.19139286772336692	0.554005989669397	1.0	-2349.1128661155203	6.915946383033305E-7
1050000	-49749.3437044365	-47391.89004368614	-2357.45366075036	-47391.89004368614	4.947826626659504E7	2.3686545552211472E8	0.14339545707169332	3.7810382686580866	0.3564334351867159	0.16537193024175073	1.197327473655043	0.3564334351867159	123453	28	1.263754233745503	0.5034993605027624	1	1	0.5034993605027624	1.263754233745503	0	0.20215139653847963	0.0612913703270986	0.18999104970013955	0.5465661834342821	1.0	-2347.952855580926	6.320124209516621E-7
1100000	-49726.736845900974	-47366.00742946398	-2360.729416436999	-47366.00742946398	5.096665265499653E7	2.422617427793778E8	0.13256961921044505	3.868024115463858	0.35617011014065825	0.13256961921044505	1.1544964258339416	0.35617011014065825	123143	15	1.1266407804998526	0.4884910949484073	1	1	0.4884910949484073	1.1266407804998526	0	0.2000925533984173	0.06162810264380737	0.18324885724565376	0.5550304867121214	1.0	-2351.6206999699175	5.994571817838932E-7
1150000	-49719.56003666464	-47356.88564602819	-2362.6743906364504	-47356.88564602819	5.0981762145423815E7	2.3915364857128015E8	0.14724666479482296	3.916227819508243	0.3475688436238995	0.14724666479482296	1.094141163654316	0.3475688436238995	123143	15	1.1406902455663734	0.4851121346502669	1	1	0.4851121346502669	1.1406902455663734	0	0.1961401640532021	0.06162810264380737	0.18812447310155347	0.554107260201437	1.0	-2353.573415564756	8.062812194393845E-7
1200000	-49730.75555664006	-47370.26114550148	-2360.4944111385826	-47370.26114550148	5.1955584676617526E7	2.4213288325385937E8	0.11952437780450371	3.9425105907461653	0.3437159099276376	0.11952437780450371	1.1310088337895559	0.3437159099276376	123143	15	1.0694417982271338	0.4851121346502669	1	1	0.4851121346502669	1.0694417982271338	0	0.19524676538595917	0.06162810264380737	0.1830082226215829	0.5601169093486504	1.0	-2351.47380334283	6.04548068353309E-7
1250000	-49731.86550216546	-47367.90198731372	-2363.963514851739	-47367.90198731372	5.142436676014398E7	2.4162220397600225E8	0.11524304332530391	3.9456188739483506	0.34878110978019633	0.11623124165461461	1.1253446215113445	0.34878110978019633	123453	28	0.8376607997865028	0.45009634471516796	1	1	0.45009634471516796	0.8376607997865028	0	0.19524676538595917	0.05996170582835672	0.18829688683750762	0.5564946419481764	1.0	-2355.2562739368313	8.001175896689975E-7
1300000	-49759.14904683812	-47399.55394434641	-2359.595102491717	-47399.55394434641	5.132221046846594E7	2.4002218843039745E8	0.141779650556565	3.890644015082678	0.3667619578634415	0.141779650556565	1.0922727680773148	0.3667619578634415	123143	15	1.2656699016033828	0.4903371662904537	1	1	0.4903371662904537	1.2656699016033828	0	0.1996434858051858	0.05958557200944864	0.1951761177680518	0.5455948244173136	1.0	-2350.333607239862	5.963001429538639E-7
1350000	-49759.79523999064	-47400.5468745518	-2359.24836543884	-47400.5468745518	5.0938356646456085E7	2.394246171430543E8	0.13665254493706697	3.9022799385330864	0.3942173152895928	0.13665254493706697	1.0827530563616221	0.3474445999415692	123145	16	1.281190300885944	0.4993533194138908	1	1	0.4993533194138908	1.281190300885944	0	0.20051579181102006	0.06288799561334688	0.18814962234957286	0.5484465902260599	1.0	-2349.547977451109	6.405639989906903E-7
1400000	-49747.81291631844	-47387.12649117179	-2360.6864251466536	-47387.12649117179	5.1490409303543E7	2.4274545801429194E8	0.12022968381790186	3.898348179337174	0.3536477945785024	0.12022968381790186	1.153896863870021	0.3536477945785024	123143	15	0.9852325118993415	0.47701526913117515	1	1	0.47701526913117515	0.9852325118993415	0	0.20041146118038733	0.06288799561334688	0.187796872796027	0.5489036704102385	1.0	-2351.7911841267314	6.093706494892583E-7
1450000	-49760.17366531141	-47395.926959004486	-2364.2467063069294	-47395.926959004486	5.233470069851591E7	2.4841622676833925E8	0.13959994390236027	3.7542457940746745	0.3631453893121438	0.13959994390236027	1.240263539496321	0.3631453893121438	123143	15	0.9747499051801349	0.46640627213406277	1	1	0.46640627213406277	0.9747499051801349	0	0.20036306475614682	0.060230209030512086	0.19294666706544294	0.5464600591478977	1.0	-2355.4049663057244	5.903735136672861E-7
1500000	-49732.63842199115	-47379.940629983925	-2352.6977920072222	-47379.940629983925	4.8370490551899366E7	2.3093432939608213E8	0.09402595581849515	3.8273044302900403	0.3707737241244248	0.13649541035635604	1.200626755286264	0.3707737241244248	123453	28	0.8715851925976451	0.4419904064685461	1	1	0.4419904064685461	0.8715851925976451	0	0.20278913663673936	0.06087157390602862	0.1842922579776982	0.5520470314795334	1.0	-2343.9873474808683	6.646024423545021E-7
1550000	-49740.197701624624	-47378.50559950674	-2361.6921021178846	-47378.50559950674	5.0763798223617144E7	2.4525508486125174E8	0.14560555371785008	3.899495637086199	0.3517539046464054	0.14560555371785008	1.1057854461852963	0.3517539046464054	123143	15	0.7468208065120296	0.4367777031268755	1	1	0.4367777031268755	0.7468208065120296	0	0.1982447464605514	0.06087157390602862	0.1858416448312297	0.5550420348021898	1.0	-2353.2524482243484	6.263141530531367E-7
1600000	-49747.09410670773	-47385.882106202815	-2361.212000504918	-47385.882106202815	5.115845917418783E7	2.4312002069815704E8	0.15501671376736886	3.74641898603992	0.3515600723430238	0.15501671376736886	1.2404274417393015	0.3515600723430238	123143	15	1.051203812808969	0.4900715836120422	1	1	0.4900715836120422	1.051203812808969	0	0.2012126571376561	0.059686829255540454	0.18559339215785048	0.5535071214489525	1.0	-2352.1563330409886	5.979585207186698E-7
1650000	-49723.90877667359	-47368.98951587545	-2354.9192607981367	-47368.98951587545	4.9635872359634236E7	2.3299845726832786E8	0.13500292371020106	3.7677587491927578	0.36478326621534596	0.13500292371020106	1.2326688709561537	0.36478326621534596	123143	15	1.243364595184077	0.4943322446368497	1	1	0.4943322446368497	1.243364595184077	0	0.19481241863351828	0.0634444196310828	0.190434516025201	0.5513086457101973	1.0	-2345.6493066309854	6.210459030576396E-7
1700000	-49735.34764116958	-47375.27408423952	-2360.0735569300623	-47375.27408423952	5.095415340947635E7	2.404949549421028E8	0.12606236589640243	3.8860189324489345	0.33419189303883434	0.12606236589640243	1.1714411244794707	0.3562233182399628	123145	16	1.329324073488739	0.5073595535902813	1	1	0.5073595535902813	1.329324073488739	0	0.19670022608550786	0.06039581255601611	0.18646452810232705	0.5564394332561484	1.0	-2350.309313990393	6.204741885935112E-7
1750000	-49739.8280972619	-47380.750320842824	-2359.0777764190775	-47380.750320842824	5.210899955992289E7	2.3987185150892678E8	0.14031145103752107	3.887821530737616	0.3386233750562086	0.14031145103752107	1.154308817074933	0.3386233750562086	123143	15	1.1268854903874477	0.5085896021479291	1	1	0.5085896021479291	1.1268854903874477	0	0.19874011480925338	0.06134462867217742	0.189504176017994	0.5504110805005746	1.0	-2349.852171424952	6.322158171427956E-7
1800000	-49746.95290565996	-47392.813175318355	-2354.139730341598	-47392.813175318355	4.874949268557589E7	2.301600832689724E8	0.14292414071254214	3.738189068055626	0.35458235519581627	0.14292414071254214	1.2667979401276666	0.35458235519581627	123143	15	1.4632533540045705	0.5063382340422832	1	1	0.5063382340422832	1.4632533540045705	0	0.1971376985682514	0.05879342321848006	0.1852555625173464	0.5588133156959215	1.0	-2344.575858029077	7.525474208073679E-7
